date,symbol,open_price,adj_close,volume,FED_RATE,INFLATION_CPI,CONSUMER_CONFIDENCE,SP500,VIX,US10Y,stock_return
2023-08-23,GOOGL,129.20377,131.37735,27819700,5.33,306.082,69.4,4436.01,15.98,4.19,0.0254880031
2023-08-23,NVDA,45.832658,47.081749,779046000,5.33,306.082,69.4,4436.01,15.98,4.19,0.0317071403
2023-08-24,NVDA,50.179494,47.128712,1156044000,5.33,306.082,69.4,4376.31,17.2,4.23,0.0009974722
2023-08-24,GOOGL,132.945505,128.806778,28500700,5.33,306.082,69.4,4376.31,17.2,4.23,-0.0195663248
2023-08-24,AAPL,178.577136,174.336838,54945800,5.33,306.082,69.4,4376.31,17.2,4.23,-0.0261704764
2023-08-25,AAPL,175.325238,176.540985,51449600,5.33,306.082,69.4,4405.71,15.68,4.25,0.0126430384
2023-08-25,GOOGL,128.568559,128.906021,26762900,5.33,306.082,69.4,4405.71,15.68,4.25,0.0007704809
2023-08-25,NVDA,46.977824,45.984547,925341000,5.33,306.082,69.4,4405.71,15.68,4.25,-0.0242774521
2023-08-28,NVDA,46.448205,46.800949,685192000,5.33,306.082,69.4,4433.31,15.08,4.2,0.0177538433
2023-08-28,GOOGL,130.325265,130.027512,20543300,5.33,306.082,69.4,4433.31,15.08,4.2,0.0087000628
2023-08-28,AAPL,178.003859,178.102707,43820700,5.33,306.082,69.4,4433.31,15.08,4.2,0.008846228
2023-08-29,AAPL,177.618355,181.987152,53003900,5.33,306.082,69.4,4497.63,14.45,4.12,0.0218101412
2023-08-29,GOOGL,131.248323,133.560852,43075600,5.33,306.082,69.4,4497.63,14.45,4.12,0.0271737912
2023-08-29,NVDA,46.632071,48.748531,701397000,5.33,306.082,69.4,4497.63,14.45,4.12,0.0416141613
2023-08-30,NVDA,49.008342,49.228184,735206000,5.33,306.082,69.4,4514.87,13.88,4.12,0.0098393201
2023-08-30,GOOGL,133.769266,134.861023,28315800,5.33,306.082,69.4,4514.87,13.88,4.12,0.0097346706
2023-08-30,AAPL,182.797658,185.476257,60813900,5.33,306.082,69.4,4514.87,13.88,4.12,0.0191722613
2023-08-31,AAPL,185.664074,185.693726,60794500,5.33,306.082,69.4,4507.66,13.57,4.09,0.0011724857
2023-08-31,GOOGL,134.990046,135.148849,30053800,5.33,306.082,69.4,4507.66,13.57,4.09,0.0021342455
2023-08-31,NVDA,49.344109,49.319126,528570000,5.33,306.082,69.4,4507.66,13.57,4.09,0.0018473642
2023-09-01,NVDA,49.725819,48.473728,463830000,5.33,307.276,67.8,4515.77,13.09,4.18,-0.0171413814
2023-09-01,GOOGL,136.429174,134.64267,21543700,5.33,307.276,67.8,4515.77,13.09,4.18,-0.0037453505
2023-09-01,AAPL,187.294956,187.265305,45766500,5.33,307.276,67.8,4515.77,13.09,4.18,0.0084632853
2023-09-05,AAPL,186.098969,187.502518,45280000,5.33,307.276,67.8,4496.83,14.01,4.27,0.0012667223
2023-09-05,GOOGL,134.42435,134.751877,19403100,5.33,307.276,67.8,4496.83,14.01,4.27,0.0008110887
2023-09-05,NVDA,48.187935,48.512699,382653000,5.33,307.276,67.8,4496.83,14.01,4.27,0.0008039602
2023-09-06,NVDA,48.409766,47.030655,468670000,5.33,307.276,67.8,4465.48,14.45,4.3,-0.0305496137
2023-09-06,GOOGL,134.999974,133.451675,18684500,5.33,307.276,67.8,4465.48,14.45,4.3,-0.0096488557
2023-09-06,AAPL,186.217578,180.791183,81755800,5.33,307.276,67.8,4465.48,14.45,4.3,-0.0357933019
2023-09-07,AAPL,173.150739,175.503174,112488800,5.33,307.276,67.8,4451.14,14.4,4.27,-0.0292492673
2023-09-07,GOOGL,132.588192,134.245667,18844300,5.33,307.276,67.8,4451.14,14.4,4.27,0.0059496525
2023-09-07,NVDA,45.495651,46.211189,433330000,5.33,307.276,67.8,4451.14,14.4,4.27,-0.0174240745
2023-09-08,NVDA,45.912382,45.542618,473069000,5.33,307.276,67.8,4457.49,13.84,4.26,-0.01446774
2023-09-08,GOOGL,133.898292,135.357269,23558300,5.33,307.276,67.8,4457.49,13.84,4.26,0.0082803625
2023-09-08,AAPL,176.284011,176.115967,65551300,5.33,307.276,67.8,4457.49,13.84,4.26,0.0034916347
2023-09-11,AAPL,177.984116,177.282333,58953100,5.33,307.276,67.8,4487.46,13.8,4.29,0.0066227191
2023-09-11,GOOGL,135.516079,135.893234,20763400,5.33,307.276,67.8,4487.46,13.8,4.29,0.0039596319
2023-09-11,NVDA,46.118248,45.148876,473966000,5.33,307.276,67.8,4487.46,13.8,4.29,-0.0086455638
2023-09-12,NVDA,44.709153,44.841068,349256000,5.33,307.276,67.8,4461.9,14.23,4.27,-0.0068176209
2023-09-12,GOOGL,135.238172,134.325073,18405500,5.33,307.276,67.8,4461.9,14.23,4.27,-0.0115396548
2023-09-12,AAPL,177.410801,174.257751,90370200,5.33,307.276,67.8,4461.9,14.23,4.27,-0.0170608196
2023-09-13,AAPL,174.465331,172.191986,84267900,5.33,307.276,67.8,4467.44,13.48,4.25,-0.0118546542
2023-09-13,GOOGL,134.076953,135.684814,20749500,5.33,307.276,67.8,4467.44,13.48,4.25,0.0101227655
2023-09-13,NVDA,44.571249,45.455681,398355000,5.33,307.276,67.8,4467.44,13.48,4.25,0.013706466
2023-09-14,NVDA,45.920378,45.551617,370097000,5.33,307.276,67.8,4505.1,12.82,4.29,0.0021105354
2023-09-14,GOOGL,136.568142,137.064392,24751000,5.33,307.276,67.8,4505.1,12.82,4.29,0.0101675168
2023-09-14,AAPL,171.984435,173.704285,60895800,5.33,307.276,67.8,4505.1,12.82,4.29,0.0087826305
2023-09-15,AAPL,174.435669,172.982697,109259500,5.33,307.276,67.8,4450.32,13.79,4.33,-0.0041541182
2023-09-15,GOOGL,136.945281,136.369629,38919600,5.33,307.276,67.8,4450.32,13.79,4.33,-0.0050688817
2023-09-15,NVDA,45.311765,43.871696,506831000,5.33,307.276,67.8,4450.32,13.79,4.33,-0.0368794857
2023-09-18,NVDA,42.720447,43.93766,500271000,5.33,307.276,67.8,4453.53,14.0,4.32,0.0015035604
2023-09-18,GOOGL,135.585546,137.173553,21861300,5.33,307.276,67.8,4453.53,14.0,4.32,0.0058951877
2023-09-18,AAPL,174.435686,175.908432,67257600,5.33,307.276,67.8,4453.53,14.0,4.32,0.0169134574
2023-09-19,AAPL,175.463619,176.995667,51826900,5.33,307.276,67.8,4443.95,14.11,4.37,0.0061806844
2023-09-19,GOOGL,136.389461,137.004807,20353700,5.33,307.276,67.8,4443.95,14.11,4.37,-0.0012301712
2023-09-20,NVDA,43.571892,42.211769,367108000,5.33,307.276,67.8,4402.2,15.14,4.35,-0.0294347448
2023-09-20,GOOGL,137.044526,132.737076,29927500,5.33,307.276,67.8,4402.2,15.14,4.35,-0.0311502262
2023-09-20,AAPL,177.183456,173.457138,58436200,5.33,307.276,67.8,4402.2,15.14,4.35,-0.0199921756
2023-09-21,AAPL,172.528066,171.915237,63149100,5.33,307.276,67.8,4330.0,17.54,4.49,-0.0088892314
2023-09-21,GOOGL,130.454339,129.461838,31503900,5.33,307.276,67.8,4330.0,17.54,4.49,-0.0246746285
2023-09-21,NVDA,41.556196,40.990559,450736000,5.33,307.276,67.8,4330.0,17.54,4.49,-0.0289305686
2023-09-22,NVDA,41.545198,41.583176,479236000,5.33,307.276,67.8,4320.06,17.2,4.44,0.0144574032
2023-09-22,GOOGL,129.779424,129.273254,26397300,5.33,307.276,67.8,4320.06,17.2,4.44,-0.0014566715
2023-09-22,AAPL,172.646669,172.765274,56725400,5.33,307.276,67.8,4320.06,17.2,4.44,0.0049445101
2023-09-25,AAPL,172.182071,174.040298,46172700,5.33,307.276,67.8,4337.44,16.9,4.55,0.0073800966
2023-09-25,GOOGL,128.856416,130.126816,20094600,5.33,307.276,67.8,4337.44,16.9,4.55,0.0066027687
2023-09-25,NVDA,41.564189,42.194782,419091000,5.33,307.276,67.8,4337.44,16.9,4.55,0.0147080301
2023-09-26,NVDA,41.973926,41.883984,402282000,5.33,307.276,67.8,4273.53,18.94,4.56,-0.0073658075
2023-09-26,GOOGL,128.796864,127.605865,25718700,5.33,307.276,67.8,4273.53,18.94,4.56,-0.019373027
2023-09-26,AAPL,172.794934,169.968063,64588900,5.33,307.276,67.8,4273.53,18.94,4.56,-0.023398231
2023-09-27,AAPL,170.620399,168.455765,66921800,5.33,307.276,67.8,4274.51,18.22,4.61,-0.0088975455
2023-09-27,NVDA,42.302709,42.440617,444935000,5.33,307.276,67.8,4274.51,18.22,4.61,0.0132898771
2023-09-28,NVDA,42.432622,43.061218,424663000,5.33,307.276,67.8,4299.7,17.34,4.59,0.0146228237
2023-09-28,GOOGL,128.866331,131.31781,22513100,5.33,307.276,67.8,4299.7,17.34,4.59,0.0135591999
2023-09-28,AAPL,167.378385,168.712753,56294400,5.33,307.276,67.8,4299.7,17.34,4.59,0.0015255549
2023-09-29,AAPL,170.027345,169.22673,51861100,5.33,307.276,67.8,4288.05,17.52,4.59,0.0030464623
2023-09-29,GOOGL,132.280528,129.878677,30859800,5.33,307.276,67.8,4288.05,17.52,4.59,-0.0109591585
2023-09-29,NVDA,43.798746,43.470959,397830000,5.33,307.276,67.8,4288.05,17.52,4.59,0.0095153009
2023-10-02,NVDA,44.00161,44.753128,433298000,5.33,307.276,67.8,4288.39,17.61,4.69,0.0294948485
2023-10-02,GOOGL,130.226055,133.163849,22288000,5.33,307.276,67.8,4288.39,17.61,4.69,0.0252941559
2023-10-02,AAPL,169.236583,171.737274,52164500,5.33,307.276,67.8,4288.39,17.61,4.69,0.0148353857
2023-10-03,AAPL,170.264561,170.402939,49594600,5.33,307.276,67.8,4229.45,19.78,4.81,-0.0077696315
2023-10-03,GOOGL,132.935591,131.436905,22989400,5.33,307.276,67.8,4229.45,19.78,4.81,-0.0129685645
2023-10-03,NVDA,44.779109,43.488941,470850000,5.33,307.276,67.8,4229.45,19.78,4.81,-0.0282480111
2023-10-04,NVDA,43.713801,44.012608,361821000,5.33,307.276,67.8,4263.75,18.58,4.73,0.0120413689
2023-10-04,GOOGL,131.794206,134.225845,26752300,5.33,307.276,67.8,4263.75,18.58,4.73,0.0212188535
2023-10-04,AAPL,169.108109,171.648346,53020300,5.33,307.276,67.8,4263.75,18.58,4.73,0.0073086011
2023-10-05,AAPL,171.776829,172.883865,48527900,5.33,307.276,67.8,4258.19,18.49,4.72,0.0071979686
2023-10-05,GOOGL,134.057098,134.057098,19832600,5.33,307.276,67.8,4258.19,18.49,4.72,-0.0012571867
2023-10-05,NVDA,44.021602,44.659191,393483000,5.33,307.276,67.8,4258.19,18.49,4.72,0.0146908714
2023-10-06,NVDA,44.164513,45.732502,434436000,5.33,307.276,67.8,4308.5,17.45,4.78,0.0240333697
2023-10-06,GOOGL,133.005043,136.548279,27597600,5.33,307.276,67.8,4308.5,17.45,4.78,0.0185829803
2023-10-06,AAPL,171.786732,175.43399,57266700,5.33,307.276,67.8,4308.5,17.45,4.78,0.0147505096
2023-10-09,AAPL,174.761871,176.916626,42390800,5.33,307.276,67.8,4335.66,17.7,4.78,0.0084512442
2023-10-09,GOOGL,135.913076,137.381973,19278100,5.33,307.276,67.8,4335.66,17.7,4.78,0.0061054922
2023-10-09,NVDA,44.813091,45.243813,409675000,5.33,307.276,67.8,4335.66,17.7,4.78,-0.010685823
2023-10-10,NVDA,45.28079,45.768475,368582000,5.33,307.276,67.8,4358.24,17.03,4.66,0.0115963264
2023-10-10,GOOGL,137.461376,137.024673,27786600,5.33,307.276,67.8,4358.24,17.03,4.66,-0.0026007765
2023-10-10,AAPL,176.036929,176.323563,43698000,5.33,307.276,67.8,4358.24,17.03,4.66,-0.0033522194
2023-10-11,AAPL,176.135752,177.717224,47551100,5.33,307.276,67.8,4376.95,16.09,4.58,0.0079040003
2023-10-11,GOOGL,137.540774,139.496002,25884300,5.33,307.276,67.8,4376.95,16.09,4.58,0.0180356477
2023-10-11,NVDA,46.166211,46.775818,378137000,5.33,307.276,67.8,4376.95,16.09,4.58,0.0220095448
2023-10-12,NVDA,46.746839,46.91473,481325000,5.33,307.276,67.8,4349.61,16.69,4.7,0.0029697439
2023-10-12,GOOGL,139.992245,137.927841,24765500,5.33,307.276,67.8,4349.61,16.69,4.7,-0.0112416197
2023-10-12,AAPL,177.984129,178.616714,56743100,5.33,307.276,67.8,4349.61,16.69,4.7,0.0050613572
2023-10-13,AAPL,179.318466,176.778244,51427100,5.33,307.276,67.8,4327.78,19.32,4.63,-0.0102928243
2023-10-13,GOOGL,138.334782,136.329926,23420500,5.33,307.276,67.8,4327.78,19.32,4.63,-0.0115851567
2023-10-13,NVDA,46.92972,45.431686,474115000,5.33,307.276,67.8,4327.78,19.32,4.63,-0.0316114719
2023-10-16,NVDA,45.033952,46.065289,375099000,5.33,307.276,67.8,4373.63,17.21,4.71,0.0139462607
2023-10-16,GOOGL,137.133866,138.0569,28501900,5.33,307.276,67.8,4373.63,17.21,4.71,0.0126676112
2023-10-16,AAPL,174.702538,176.649719,52517000,5.33,307.276,67.8,4373.63,17.21,4.71,-0.0007270396
2023-10-17,AAPL,174.603708,175.097916,57549400,5.33,307.276,67.8,4373.2,17.88,4.83,-0.0087846366
2023-10-17,GOOGL,137.590404,138.672226,23515800,5.33,307.276,67.8,4373.2,17.88,4.83,0.0044570458
2023-10-17,NVDA,43.971636,43.909676,812333000,5.33,307.276,67.8,4373.2,17.88,4.83,-0.0467947345
2023-10-18,NVDA,42.563539,42.168793,627294000,5.33,307.276,67.8,4314.6,19.22,4.91,-0.0396469081
2023-10-18,GOOGL,138.404232,136.925415,23375000,5.33,307.276,67.8,4314.6,19.22,4.91,-0.0125966891
2023-10-18,AAPL,173.546103,173.803085,54764400,5.33,307.276,67.8,4314.6,19.22,4.91,-0.0073948928
2023-10-19,AAPL,174.000774,173.427505,59302900,5.33,307.276,67.8,4278.0,21.4,4.98,-0.0021609503
2023-10-19,GOOGL,137.461371,136.716995,26066000,5.33,307.276,67.8,4278.0,21.4,4.98,-0.0015221411
2023-10-19,NVDA,42.783405,42.073864,501233000,5.33,307.276,67.8,4278.0,21.4,4.98,-0.002251161
2023-10-20,NVDA,41.862995,41.360321,477266000,5.33,307.276,67.8,4224.16,21.71,4.93,-0.0169592918
2023-10-20,GOOGL,136.300152,134.58313,26335700,5.33,307.276,67.8,4224.16,21.71,4.93,-0.0156079012
2023-10-20,AAPL,173.279209,170.877365,64244000,5.33,307.276,67.8,4224.16,21.71,4.93,-0.0147043595
2023-10-23,AAPL,168.930201,170.995987,55980100,5.33,307.276,67.8,4217.04,20.37,4.86,0.0006941927
2023-10-23,GOOGL,134.027306,135.476364,26317900,5.33,307.276,67.8,4217.04,20.37,4.86,0.0066370447
2023-10-23,NVDA,41.202423,42.947296,478530000,5.33,307.276,67.8,4217.04,20.37,4.86,0.0383695063
2023-10-24,NVDA,43.049233,43.634853,401463000,5.33,307.276,67.8,4247.68,18.97,4.83,0.016009325
2023-10-24,GOOGL,136.796412,137.769058,44814300,5.33,307.276,67.8,4247.68,18.97,4.83,0.0169232036
2023-10-24,AAPL,171.045411,171.430893,43816600,5.33,307.276,67.8,4247.68,18.97,4.83,0.0025433697
2023-10-25,AAPL,169.888975,169.118011,57157000,5.33,307.276,67.8,4186.77,20.19,4.95,-0.0134916259
2023-10-25,GOOGL,127.198925,124.668045,84366200,5.33,307.276,67.8,4186.77,20.19,4.95,-0.0950940171
2023-10-25,NVDA,43.370027,41.752071,398379000,5.33,307.276,67.8,4186.77,20.19,4.95,-0.0431485805
2023-10-26,NVDA,41.826019,40.300003,541001000,5.33,307.276,67.8,4137.23,20.68,4.86,-0.0347783542
2023-10-26,GOOGL,122.345588,121.363014,57061100,5.33,307.276,67.8,4137.23,20.68,4.86,-0.0265106493
2023-10-26,AAPL,168.39644,164.956757,70625300,5.33,307.276,67.8,4137.23,20.68,4.86,-0.024605628
2023-10-27,AAPL,164.976555,166.271378,58499100,5.33,307.276,67.8,4117.37,21.27,4.84,0.0079694885
2023-10-27,GOOGL,121.958512,121.253838,44566500,5.33,307.276,67.8,4117.37,21.27,4.84,-0.0008995874
2023-10-27,NVDA,41.103483,40.473888,416784000,5.33,307.276,67.8,4117.37,21.27,4.84,0.0043147725
2023-10-30,NVDA,41.060522,41.134472,388028000,5.33,307.276,67.8,4166.82,19.75,4.88,0.0163212264
2023-10-30,GOOGL,122.286046,123.526672,28940100,5.33,307.276,67.8,4166.82,19.75,4.88,0.0187444358
2023-10-30,AAPL,167.06209,168.317368,51131000,5.33,307.276,67.8,4166.82,19.75,4.88,0.0123051244
2023-10-31,AAPL,167.38829,168.79184,44846000,5.33,307.276,67.8,4193.8,18.14,4.88,0.0028189132
2023-10-31,GOOGL,124.12216,123.149513,26292300,5.33,307.276,67.8,4193.8,18.14,4.88,-0.0030532606
2023-10-31,NVDA,40.423923,40.753708,517969000,5.33,307.276,67.8,4193.8,18.14,4.88,-0.0092565673
2023-11-01,NVDA,40.857649,42.297722,437593000,5.33,308.148,61.3,4237.86,16.87,4.77,0.0378864662
2023-11-01,GOOGL,123.13959,125.50174,30082400,5.33,308.148,61.3,4237.86,16.87,4.77,0.0191005729
2023-11-01,AAPL,169.019161,171.954758,56934900,5.33,308.148,61.3,4237.86,16.87,4.77,0.0187385723
2023-11-02,AAPL,173.486805,175.513062,77334800,5.33,308.148,61.3,4317.78,15.66,4.67,0.0206932561
2023-11-02,GOOGL,127.456969,126.533943,27124600,5.33,308.148,61.3,4317.78,15.66,4.67,0.0082246165
2023-11-02,NVDA,43.300064,43.477951,409172000,5.33,308.148,61.3,4317.78,15.66,4.67,0.027902902
2023-11-03,NVDA,43.991617,44.975983,424610000,5.33,308.148,61.3,4358.34,14.91,4.57,0.0344549727
2023-11-03,GOOGL,127.059979,128.131882,26393100,5.33,308.148,61.3,4358.34,14.91,4.57,0.0126285366
2023-11-03,AAPL,172.221627,174.603699,79829200,5.33,308.148,61.3,4358.34,14.91,4.57,-0.0051811688
2023-11-06,AAPL,174.336832,177.153809,63841300,5.33,308.148,61.3,4365.98,14.89,4.67,0.0146051308
2023-11-06,GOOGL,128.082256,129.273254,19052700,5.33,308.148,61.3,4365.98,14.89,4.67,0.0089077961
2023-11-06,NVDA,45.255805,45.721504,400733000,5.33,308.148,61.3,4365.98,14.89,4.67,0.0165759924
2023-11-07,NVDA,45.689533,45.925381,343165000,5.33,308.148,61.3,4378.38,14.81,4.58,0.0044590942
2023-11-07,GOOGL,129.729809,129.987854,29757300,5.33,308.148,61.3,4378.38,14.81,4.58,0.0055278225
2023-11-07,AAPL,177.104403,179.713837,70530000,5.33,308.148,61.3,4378.38,14.81,4.58,0.014450878
2023-11-08,AAPL,180.2377,180.771439,49340300,5.33,308.148,61.3,4382.78,14.45,4.49,0.0058849221
2023-11-08,GOOGL,129.987847,130.851318,26425800,5.33,308.148,61.3,4382.78,14.45,4.49,0.0066426541
2023-11-08,NVDA,46.070279,46.543976,346719000,5.33,308.148,61.3,4382.78,14.45,4.49,0.0134695698
2023-11-09,NVDA,47.436396,46.919731,540496000,5.33,308.148,61.3,4347.35,15.29,4.62,0.0080731245
2023-11-09,GOOGL,130.970424,129.263321,23747800,5.33,308.148,61.3,4347.35,15.29,4.62,-0.0121358918
2023-11-09,AAPL,180.840629,180.296997,53763500,5.33,308.148,61.3,4347.35,15.29,4.62,-0.0026245381
2023-11-10,AAPL,182.078467,184.483475,66133400,5.33,308.148,61.3,4415.24,14.17,4.61,0.0232198968
2023-11-10,GOOGL,129.1244,131.595718,26913300,5.33,308.148,61.3,4415.24,14.17,4.61,0.0180437687
2023-11-10,NVDA,47.46938,48.303841,421245000,5.33,308.148,61.3,4415.24,14.17,4.61,0.0294995189
2023-11-13,NVDA,48.288844,48.58865,384136000,5.33,308.148,61.3,4411.55,14.76,4.63,0.0058962002
2023-11-13,AAPL,183.909465,182.899948,43627500,5.33,308.148,61.3,4411.55,14.76,4.63,-0.0085835689
2023-11-14,AAPL,185.770123,185.512802,60108400,5.33,308.148,61.3,4495.7,14.16,4.44,0.0142857012
2023-11-14,GOOGL,133.183714,132.617981,32395200,5.33,308.148,61.3,4495.7,14.16,4.44,0.0115831113
2023-11-14,NVDA,49.647968,49.623981,416954000,5.33,308.148,61.3,4495.7,14.16,4.44,0.0213080983
2023-11-15,NVDA,49.902805,48.85648,475497000,5.33,308.148,61.3,4502.88,14.18,4.53,-0.0154663493
2023-11-15,GOOGL,133.858584,133.610458,23861500,5.33,308.148,61.3,4502.88,14.18,4.53,0.0074837319
2023-11-15,AAPL,185.918591,186.076935,53790500,5.33,308.148,61.3,4502.88,14.18,4.53,0.0030409367
2023-11-16,AAPL,187.620931,187.759491,54412900,5.33,308.148,61.3,4508.24,14.32,4.45,0.0090422607
2023-11-16,GOOGL,134.176195,135.903137,28013200,5.33,308.148,61.3,4508.24,14.32,4.45,0.0171594264
2023-11-16,NVDA,48.647622,49.448105,339756000,5.33,308.148,61.3,4508.24,14.32,4.45,0.0121094524
2023-11-17,NVDA,49.492072,49.26622,325205000,5.33,308.148,61.3,4514.02,13.8,4.44,-0.003678296
2023-11-17,GOOGL,134.980116,134.295288,37240600,5.33,308.148,61.3,4514.02,13.8,4.44,-0.0118308462
2023-11-17,AAPL,188.293894,187.739655,50922700,5.33,308.148,61.3,4514.02,13.8,4.44,-0.0001056481
2023-11-20,AAPL,187.937609,189.481567,46505100,5.33,308.148,61.3,4547.38,13.41,4.42,0.0092783426
2023-11-20,GOOGL,132.687456,135.228256,27815500,5.33,308.148,61.3,4547.38,13.41,4.42,0.0069471398
2023-11-20,NVDA,49.280206,50.376499,414120000,5.33,308.148,61.3,4547.38,13.41,4.42,0.0225363156
2023-11-21,NVDA,50.093682,49.9118,565747000,5.33,308.148,61.3,4538.19,13.35,4.41,-0.0092245154
2023-11-21,GOOGL,135.267962,135.942871,22635300,5.33,308.148,61.3,4538.19,13.35,4.41,0.0052845085
2023-11-21,AAPL,189.441988,188.679901,38134500,5.33,308.148,61.3,4538.19,13.35,4.41,-0.0042308403
2023-11-22,AAPL,189.521159,189.343002,39617700,5.33,308.148,61.3,4556.62,12.85,4.42,0.0035144241
2023-11-22,GOOGL,136.439076,137.451431,17813900,5.33,308.148,61.3,4556.62,12.85,4.42,0.0110970157
2023-11-22,NVDA,49.819855,48.684586,899420000,5.33,308.148,61.3,4556.62,12.85,4.42,-0.0245876687
2023-11-24,NVDA,48.438754,47.745201,294645000,5.33,308.148,61.3,4559.34,12.46,4.47,-0.0192953159
2023-11-24,GOOGL,136.99491,135.664963,12514300,5.33,308.148,61.3,4559.34,12.46,4.47,-0.0129970891
2023-11-24,AAPL,188.907525,188.016785,24048300,5.33,308.148,61.3,4559.34,12.46,4.47,-0.007004313
2023-11-27,AAPL,187.967307,187.838638,40552600,5.33,308.148,61.3,4550.43,12.69,4.39,-0.0009475024
2023-11-27,GOOGL,135.009899,135.387054,23436500,5.33,308.148,61.3,4550.43,12.69,4.39,-0.00204849
2023-11-27,NVDA,47.769183,48.210899,395662000,5.33,308.148,61.3,4550.43,12.69,4.39,0.009753823
2023-11-28,NVDA,48.204906,47.790173,401491000,5.33,308.148,61.3,4554.89,12.69,4.34,-0.0087267979
2023-11-28,GOOGL,135.059516,136.171112,18730000,5.33,308.148,61.3,4554.89,12.69,4.34,0.0057912303
2023-11-28,AAPL,187.828747,188.442368,38415400,5.33,308.148,61.3,4554.89,12.69,4.34,0.0032140845
2023-11-29,AAPL,188.937242,187.422974,43014200,5.33,308.148,61.3,4550.58,12.98,4.27,-0.0054095792
2023-11-29,GOOGL,136.538346,133.977692,23967200,5.33,308.148,61.3,4550.58,12.98,4.27,-0.0161078248
2023-11-29,NVDA,48.347819,48.108971,382005000,5.33,308.148,61.3,4550.58,12.98,4.27,0.0066707871
2023-11-30,NVDA,47.993042,46.739853,526247000,5.33,308.148,61.3,4567.8,12.92,4.37,-0.0284586787
2023-11-30,GOOGL,134.037255,131.536148,38988300,5.33,308.148,61.3,4567.8,12.92,4.37,-0.0182235083
2023-11-30,AAPL,187.888109,187.996979,48794400,5.33,308.148,61.3,4567.8,12.92,4.37,0.0030626188
2023-12-01,AAPL,188.373065,189.273712,45704800,5.33,308.741,69.7,4594.63,12.63,4.22,0.0067912442
2023-12-01,GOOGL,130.871185,130.871185,31442300,5.33,308.741,69.7,4594.63,12.63,4.22,-0.0050553614
2023-12-01,NVDA,46.495009,46.734852,369317000,5.33,308.741,69.7,4594.63,12.63,4.22,-0.0001069979
2023-12-04,NVDA,46.047288,45.480652,437543000,5.33,308.741,69.7,4569.78,13.08,4.28,-0.0268365028
2023-12-04,GOOGL,128.90604,128.300613,36669900,5.33,308.741,69.7,4569.78,13.08,4.28,-0.0196420006
2023-12-04,AAPL,188.026678,187.48233,43389500,5.33,308.741,69.7,4569.78,13.08,4.28,-0.0094645042
2023-12-05,AAPL,188.254348,191.431335,66628400,5.33,308.741,69.7,4567.18,12.85,4.18,0.0210633457
2023-12-05,GOOGL,127.98301,130.007721,27384800,5.33,308.741,69.7,4567.18,12.85,4.18,0.0133055291
2023-12-05,NVDA,45.440684,46.540073,371718000,5.33,308.741,69.7,4567.18,12.85,4.18,0.0232938952
2023-12-06,NVDA,47.188702,45.477654,380590000,5.33,308.741,69.7,4549.34,12.97,4.12,-0.0228280665
2023-12-06,GOOGL,130.454317,129.044968,23576200,5.33,308.741,69.7,4549.34,12.97,4.12,-0.0074053548
2023-12-06,AAPL,192.450757,190.342667,41089700,5.33,308.741,69.7,4549.34,12.97,4.12,-0.0056869938
2023-12-07,AAPL,191.639149,192.272568,47477700,5.33,308.741,69.7,4585.59,13.06,4.14,0.0101390884
2023-12-07,GOOGL,134.027311,135.903137,56767100,5.33,308.741,69.7,4585.59,13.06,4.14,0.0531455793
2023-12-07,NVDA,45.674556,46.570057,350823000,5.33,308.741,69.7,4585.59,13.06,4.14,0.0240206635
2023-12-08,NVDA,46.569054,47.479546,359224000,5.33,308.741,69.7,4604.37,12.35,4.23,0.0195294732
2023-12-08,GOOGL,133.193608,133.977692,32260100,5.33,308.741,69.7,4604.37,12.35,4.23,-0.0141677786
2023-12-08,AAPL,192.203315,193.6978,53406400,5.33,308.741,69.7,4604.37,12.35,4.23,0.0074125599
2023-12-11,AAPL,191.124514,191.193787,60943700,5.33,308.741,69.7,4622.44,12.63,4.23,-0.0129274213
2023-12-11,GOOGL,131.387287,132.290451,31138000,5.33,308.741,69.7,4622.44,12.63,4.23,-0.0125934443
2023-12-11,NVDA,47.464557,46.601036,509728000,5.33,308.741,69.7,4622.44,12.63,4.23,-0.018502905
2023-12-12,NVDA,46.020363,47.630466,372387000,5.33,308.741,69.7,4643.7,12.07,4.2,0.0220902897
2023-12-12,GOOGL,130.821563,131.526245,29032800,5.33,308.741,69.7,4643.7,12.07,4.2,-0.0057767278
2023-12-12,AAPL,191.094838,192.708084,52696900,5.33,308.741,69.7,4643.7,12.07,4.2,0.0079202233
2023-12-13,AAPL,193.084135,195.924637,70404200,5.33,308.741,69.7,4707.09,12.19,4.04,0.0166913223
2023-12-13,GOOGL,132.37979,131.575867,30104800,5.33,308.741,69.7,4707.09,12.19,4.04,0.0003772751
2023-12-13,NVDA,47.602482,48.061226,447792000,5.33,308.741,69.7,4707.09,12.19,4.04,0.0090437794
2023-12-14,NVDA,48.363053,48.323074,391232000,5.33,308.741,69.7,4719.55,12.48,3.92,0.0054482266
2023-12-14,GOOGL,132.379765,130.950562,38722400,5.33,308.741,69.7,4719.55,12.48,3.92,-0.0047524306
2023-12-14,AAPL,195.984019,196.07309,66831600,5.33,308.741,69.7,4719.55,12.48,3.92,0.0007577034
2023-12-15,AAPL,195.499053,195.538651,128538400,5.33,308.741,69.7,4719.19,12.28,3.91,-0.0027257136
